"28"	"98"
"105"	"98"
"136"	"98"
"182"	"98"
"184"	"98"
"185"	"98"
"186"	"98"
"189"	"98"
"190"	"98"
"191"	"98"
"210"	"98"
"213"	"98"
"242"	"98"
"243"	"98"
"249"	"98"
"250"	"98"
"272"	"98"
"328"	"98"
"158"	"137"
"159"	"137"
"7"	"98"
"7"	"137"
"263"	"219"
"334"	"219"
"117"	"98"
"117"	"219"
"209"	"98"
"209"	"219"
"102"	"30"
"102"	"98"
"102"	"137"
"102"	"219"
"319"	"30"
"319"	"98"
"319"	"137"
"319"	"219"
"323"	"30"
"323"	"98"
"323"	"137"
"323"	"219"
"324"	"30"
"324"	"98"
"324"	"137"
"324"	"219"
"339"	"30"
"339"	"98"
"339"	"137"
"339"	"219"
"9"	"246"
"15"	"246"
"63"	"246"
"82"	"246"
"84"	"246"
"110"	"246"
"125"	"246"
"216"	"246"
"218"	"246"
"222"	"246"
"244"	"246"
"245"	"246"
"256"	"246"
"309"	"246"
"310"	"246"
"320"	"246"
"330"	"246"
"335"	"246"
"336"	"246"
"337"	"246"
"3"	"99"
"3"	"246"
"8"	"137"
"8"	"246"
"38"	"99"
"38"	"246"
"45"	"99"
"45"	"246"
"55"	"99"
"55"	"246"
"119"	"99"
"119"	"246"
"131"	"98"
"131"	"246"
"135"	"137"
"135"	"246"
"203"	"99"
"203"	"246"
"217"	"137"
"217"	"246"
"235"	"99"
"235"	"246"
"267"	"219"
"267"	"246"
"271"	"99"
"271"	"246"
"289"	"98"
"289"	"246"
"316"	"99"
"316"	"246"
"13"	"30"
"13"	"99"
"13"	"246"
"37"	"98"
"37"	"99"
"37"	"246"
"41"	"98"
"41"	"99"
"41"	"246"
"42"	"98"
"42"	"99"
"42"	"246"
"43"	"98"
"43"	"99"
"43"	"246"
"44"	"98"
"44"	"99"
"44"	"246"
"47"	"98"
"47"	"219"
"47"	"246"
"53"	"98"
"53"	"99"
"53"	"246"
"66"	"98"
"66"	"99"
"66"	"246"
"70"	"98"
"70"	"219"
"70"	"246"
"75"	"30"
"75"	"99"
"75"	"246"
"86"	"99"
"86"	"137"
"86"	"246"
"91"	"98"
"91"	"99"
"91"	"246"
"92"	"98"
"92"	"99"
"92"	"246"
"93"	"98"
"93"	"99"
"93"	"246"
"97"	"30"
"97"	"99"
"97"	"246"
"103"	"98"
"103"	"99"
"103"	"246"
"104"	"30"
"104"	"99"
"104"	"246"
"109"	"98"
"109"	"99"
"109"	"246"
"115"	"98"
"115"	"99"
"115"	"246"
"116"	"98"
"116"	"99"
"116"	"246"
"123"	"98"
"123"	"99"
"123"	"246"
"146"	"30"
"146"	"99"
"146"	"246"
"147"	"30"
"147"	"99"
"147"	"246"
"148"	"30"
"148"	"99"
"148"	"246"
"149"	"30"
"149"	"99"
"149"	"246"
"150"	"30"
"150"	"99"
"150"	"246"
"160"	"23"
"160"	"219"
"160"	"246"
"164"	"30"
"164"	"99"
"164"	"246"
"172"	"98"
"172"	"219"
"172"	"246"
"173"	"98"
"173"	"137"
"173"	"246"
"174"	"98"
"174"	"219"
"174"	"246"
"177"	"98"
"177"	"219"
"177"	"246"
"188"	"30"
"188"	"99"
"188"	"246"
"199"	"30"
"199"	"219"
"199"	"246"
"201"	"30"
"201"	"219"
"201"	"246"
"202"	"30"
"202"	"219"
"202"	"246"
"211"	"98"
"211"	"99"
"211"	"246"
"224"	"30"
"224"	"99"
"224"	"246"
"225"	"30"
"225"	"99"
"225"	"246"
"226"	"30"
"226"	"99"
"226"	"246"
"230"	"30"
"230"	"99"
"230"	"246"
"247"	"30"
"247"	"99"
"247"	"246"
"257"	"137"
"257"	"219"
"257"	"246"
"265"	"30"
"265"	"99"
"265"	"246"
"268"	"30"
"268"	"99"
"268"	"246"
"281"	"30"
"281"	"99"
"281"	"246"
"293"	"98"
"293"	"99"
"293"	"246"
"296"	"98"
"296"	"99"
"296"	"246"
"301"	"98"
"301"	"99"
"301"	"246"
"306"	"98"
"306"	"219"
"306"	"246"
"317"	"30"
"317"	"99"
"317"	"246"
"322"	"98"
"322"	"219"
"322"	"246"
"333"	"98"
"333"	"99"
"333"	"246"
"34"	"30"
"34"	"99"
"34"	"219"
"34"	"246"
"35"	"30"
"35"	"99"
"35"	"219"
"35"	"246"
"139"	"98"
"139"	"99"
"139"	"219"
"139"	"246"
"198"	"30"
"198"	"99"
