"50"	"176"
"53"	"176"
"8"	"191"
"9"	"191"
"11"	"191"
"20"	"191"
"57"	"191"
"58"	"191"
"71"	"191"
"81"	"191"
"89"	"191"
"90"	"191"
"120"	"191"
"129"	"191"
"149"	"191"
"160"	"191"
"168"	"191"
"200"	"191"
"230"	"191"
"240"	"191"
"241"	"191"
"246"	"191"
"256"	"191"
"10"	"176"
"10"	"191"
"13"	"176"
"13"	"191"
"14"	"176"
"14"	"191"
"15"	"176"
"15"	"191"
"19"	"176"
"19"	"191"
"36"	"176"
"36"	"191"
"48"	"176"
"48"	"191"
"70"	"176"
"70"	"191"
"72"	"176"
"72"	"191"
"85"	"176"
"85"	"191"
"99"	"176"
"99"	"191"
"106"	"176"
"106"	"191"
"125"	"176"
"125"	"191"
"132"	"176"
"132"	"191"
"134"	"176"
"134"	"191"
"135"	"176"
"135"	"191"
"153"	"176"
"153"	"191"
"154"	"176"
"154"	"191"
"155"	"176"
"155"	"191"
"164"	"176"
"164"	"191"
"165"	"176"
"165"	"191"
"180"	"176"
"180"	"191"
"222"	"176"
"222"	"191"
"242"	"176"
"242"	"191"
"243"	"176"
"243"	"191"
"244"	"176"
"244"	"191"
"257"	"176"
"257"	"191"
"258"	"176"
"258"	"191"
"259"	"176"
"259"	"191"
"260"	"176"
"260"	"191"
"148"	"52"
"148"	"59"
"148"	"73"
"148"	"98"
"148"	"158"
"148"	"176"
"148"	"185"
"148"	"191"
"148"	"199"
"24"	"86"
"24"	"113"
"24"	"115"
"24"	"213"
"227"	"220"
"234"	"220"
"5"	"191"
"5"	"220"
"21"	"191"
"21"	"220"
"25"	"191"
"25"	"220"
"26"	"191"
"26"	"220"
"27"	"191"
"27"	"220"
"32"	"191"
"32"	"220"
"33"	"191"
"33"	"220"
"38"	"191"
"38"	"220"
"39"	"191"
"39"	"220"
"44"	"191"
"44"	"220"
"45"	"191"
"45"	"220"
"46"	"191"
"46"	"220"
"49"	"191"
"49"	"220"
"54"	"191"
"54"	"220"
"55"	"191"
"55"	"220"
"64"	"191"
"64"	"220"
"65"	"191"
"65"	"220"
"66"	"191"
"66"	"220"
"69"	"191"
"69"	"220"
"76"	"191"
"76"	"220"
"77"	"191"
"77"	"220"
"79"	"191"
"79"	"220"
"84"	"191"
"84"	"220"
"101"	"191"
"101"	"220"
"105"	"191"
"105"	"220"
"110"	"191"
"110"	"220"
"111"	"191"
"111"	"220"
"112"	"191"
"112"	"220"
"116"	"191"
"116"	"220"
"119"	"191"
"119"	"220"
"123"	"191"
"123"	"220"
"133"	"191"
"133"	"220"
"140"	"191"
"140"	"220"
"141"	"191"
"141"	"220"
"142"	"191"
"142"	"220"
"151"	"191"
"151"	"220"
"152"	"191"
"152"	"220"
"157"	"191"
"157"	"220"
"159"	"191"
"159"	"220"
"161"	"191"
"161"	"220"
"170"	"191"
"170"	"220"
"171"	"191"
"171"	"220"
"175"	"191"
"175"	"220"
"188"	"191"
"188"	"220"
"190"	"191"
"190"	"220"
"194"	"191"
"194"	"220"
"195"	"191"
"195"	"220"
"196"	"191"
"196"	"220"
"198"	"191"
"198"	"220"
"209"	"191"
"209"	"220"
"211"	"191"
"211"	"220"
"214"	"191"
"214"	"220"
"216"	"191"
"216"	"220"
"217"	"191"
"217"	"220"
"223"	"191"
"223"	"220"
"226"	"191"
"226"	"220"
"235"	"191"
"235"	"220"
"236"	"191"
"236"	"220"
"239"	"191"
"239"	"220"
"252"	"191"
"252"	"220"
"255"	"191"
"255"	"220"
"17"	"176"
"17"	"191"
"17"	"220"
"23"	"176"
"23"	"191"
"23"	"220"
"100"	"176"
"100"	"191"
"100"	"220"
"102"	"176"
"102"	"191"
"102"	"220"
"108"	"176"
"108"	"191"
"108"	"220"
"137"	"113"
"137"	"191"
"137"	"220"
"138"	"113"
"138"	"191"
"138"	"220"
"143"	"113"
"143"	"191"
"143"	"220"
"144"	"113"
"144"	"191"
"144"	"220"
"167"	"113"
"167"	"191"
"167"	"220"
"173"	"176"
"173"	"191"
"173"	"220"
"197"	"176"
"197"	"191"
"197"	"220"
